measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Iowa,Both,All Ages,Depressive disorders,Number,2019,139769.1424,153912.0238,126965.7288
Prevalence,Makueni,Both,All Ages,Depressive disorders,Number,2018,47785.22098,53151.05647,42853.11038
Prevalence,Wajir,Both,All Ages,Depressive disorders,Number,2019,28868.60192,32490.35586,25460.89779
Prevalence,Nevada,Both,All Ages,Depressive disorders,Number,2019,165339.999,181341.8484,150364.1754
Prevalence,Cheshire East,Both,All Ages,Depressive disorders,Number,2019,18666.23848,20775.59852,16723.9783
Prevalence,District of Columbia,Both,All Ages,Depressive disorders,Number,2019,28028.98222,31555.3467,25162.18465
Prevalence,Yucat?n,Both,All Ages,Depressive disorders,Number,2019,88524.33786,98921.0672,79391.20629
Prevalence,New Hampshire,Both,All Ages,Depressive disorders,Number,2019,70216.63813,77066.37217,63701.46388
Prevalence,Hartlepool,Both,All Ages,Depressive disorders,Number,2019,4480.894436,4972.402555,4005.029339
Prevalence,North Maluku,Both,All Ages,Depressive disorders,Number,2019,26548.23398,30056.59474,23397.98767
Prevalence,Barbados,Both,All Ages,Depressive disorders,Number,2019,11419.85851,13147.36072,9952.849279
Prevalence,Stockholm,Both,All Ages,Depressive disorders,Number,2019,96191.27754,107262.0485,85778.98006
Prevalence,Indiana,Both,All Ages,Depressive disorders,Number,2019,346314.7679,381608.2189,314209.276
Prevalence,Michigan,Both,All Ages,Depressive disorders,Number,2019,463844.2213,511933.1555,424005.646
Prevalence,Marsabit,Both,All Ages,Depressive disorders,Number,2019,14882.73853,16794.2426,13310.57468
Prevalence,South East England,Both,All Ages,Depressive disorders,Number,2019,435804.9085,483708.357,390287.49
Prevalence,Commonwealth Low Income,Both,All Ages,Depressive disorders,Number,2019,15114939.15,17251312.62,13166993.34
Prevalence,Israel,Both,All Ages,Depressive disorders,Number,2019,391626.0109,444198.0062,345028.5476
Prevalence,East Asia & Pacific - WB,Both,All Ages,Depressive disorders,Number,2019,75923423.42,84509853.34,68083164.9
Prevalence,Guanajuato,Both,All Ages,Depressive disorders,Number,2019,227957.887,254970.7498,203675.8298
Prevalence,Central Asia,Both,All Ages,Depressive disorders,Number,2019,2904360.714,3343721.291,2539762.552
Prevalence,Miyagi,Both,All Ages,Depressive disorders,Number,2019,58118.83628,63465.03442,52927.15392
Prevalence,Cear?,Both,All Ages,Depressive disorders,Number,2019,404662.5105,443283.6779,368902.3153
Prevalence,Chile,Both,All Ages,Depressive disorders,Number,2019,734649.9659,839866.1057,640967.9824
Prevalence,Kakamega,Both,All Ages,Depressive disorders,Number,2019,89396.44931,100051.7016,79811.55847
Prevalence,Veracruz de Ignacio de la Llave,Both,All Ages,Depressive disorders,Number,2019,314574.9702,350058.1726,281369.3064
Prevalence,England,Both,All Ages,Depressive disorders,Number,2019,2679132.59,2975868.966,2398693.498
Prevalence,Uzbekistan,Both,All Ages,Depressive disorders,Number,2019,990616.2258,1149792.824,859606.8705
Prevalence,Kagoshima,Both,All Ages,Depressive disorders,Number,2019,35899.94424,39469.26985,32290.81611
Prevalence,Andean Latin America,Both,All Ages,Depressive disorders,Number,2019,1711414.455,1955031.391,1491083.53
Prevalence,Washington,Both,All Ages,Depressive disorders,Number,2019,370648.8666,407115.2256,335423.2135
Prevalence,Central Java,Both,All Ages,Depressive disorders,Number,2019,912328.9887,1026759.674,807267.6449
Prevalence,Zimbabwe,Both,All Ages,Depressive disorders,Number,2019,389098.3696,455885.5075,331723.6744
Prevalence,Siaya,Both,All Ages,Depressive disorders,Number,2019,37465.17956,41895.38038,33551.34193
Prevalence,Lancashire,Both,All Ages,Depressive disorders,Number,2019,57552.79235,63836.46643,51528.34969
Prevalence,South Gloucestershire,Both,All Ages,Depressive disorders,Number,2018,13074.25085,14520.57528,11683.07667
Prevalence,Kisumu,Both,All Ages,Depressive disorders,Number,2019,39095.05253,45475.60345,33487.94729
Prevalence,Sweden except Stockholm,Both,All Ages,Depressive disorders,Number,2019,385965.1391,421691.6238,350924.1432
Prevalence,Oldham,Both,All Ages,Depressive disorders,Number,2019,10774.86536,12008.00839,9600.031962
Prevalence,West Papua,Both,All Ages,Depressive disorders,Number,2019,18335.34576,20751.37003,16174.88991
Prevalence,Shiga,Both,All Ages,Depressive disorders,Number,2019,33952.5344,37379.78652,30876.84057
Prevalence,Southern Latin America,Both,All Ages,Depressive disorders,Number,2019,1995133.706,2227830.34,1789955.465
Prevalence,Bomet,Both,All Ages,Depressive disorders,Number,2019,51538.43051,58111.32602,45744.35114
Prevalence,C?te d'Ivoire,Both,All Ages,Depressive disorders,Number,2019,778394.9555,910263.6564,669581.6751
Prevalence,Nebraska,Both,All Ages,Depressive disorders,Number,2019,82921.10381,91175.41314,75557.48577
Prevalence,Papua,Both,All Ages,Depressive disorders,Number,2019,86034.97461,97724.43135,75471.08954
Prevalence,Iwate,Both,All Ages,Depressive disorders,Number,2019,33003.05453,36083.94608,29984.08319
Prevalence,Mie,Both,All Ages,Depressive disorders,Number,2019,43557.91329,47440.55629,39656.30128
Prevalence,Saint Kitts and Nevis,Both,All Ages,Depressive disorders,Number,2019,2663.978,3195.502007,2237.483211
Prevalence,Italy,Both,All Ages,Depressive disorders,Number,2019,2687096.625,2979165.427,2413691.399
Prevalence,West Virginia,Both,All Ages,Depressive disorders,Number,2019,102516.7198,112800.7132,93612.67241
Prevalence,San Luis Potos?,Both,All Ages,Depressive disorders,Number,2019,103708.4263,115300.8514,93020.22263
Prevalence,Armenia,Both,All Ages,Depressive disorders,Number,2019,105444.4719,120877.5902,92155.98328
Prevalence,Sunderland,Both,All Ages,Depressive disorders,Number,2019,13141.80015,14631.72037,11724.21875
Prevalence,Rio Grande do Norte,Both,All Ages,Depressive disorders,Number,2019,156710.1083,172559.004,141597.862
Prevalence,Egypt,Both,All Ages,Depressive disorders,Number,2019,3638841.581,4211762.207,3132268.479
Prevalence,Ehime,Both,All Ages,Depressive disorders,Number,2019,34085.40681,37187.94165,30923.4712
Prevalence,Europe & Central Asia - WB,Both,All Ages,Depressive disorders,Number,2019,38234993.05,42374510.25,34476048.36
Prevalence,Stockton-on-Tees,Both,All Ages,Depressive disorders,Number,2019,9343.424999,10422.60488,8307.419541
Prevalence,Dorset,Both,All Ages,Depressive disorders,Number,2018,20783.16833,23080.80214,18748.0289
Prevalence,Kagawa,Both,All Ages,Depressive disorders,Number,2019,23919.06336,26167.8921,21731.84102
Prevalence,Rio de Janeiro,Both,All Ages,Depressive disorders,Number,2019,685416.9451,754670.1706,621268.0444
Prevalence,Rwanda,Both,All Ages,Depressive disorders,Number,2019,512061.8207,595138.0619,438880.6609
Prevalence,Jakarta,Both,All Ages,Depressive disorders,Number,2019,246480.0912,279021.4693,216814.1478
Prevalence,Nyeri,Both,All Ages,Depressive disorders,Number,2019,33195.4565,36912.68032,29884.22273
Prevalence,Yamanashi,Both,All Ages,Depressive disorders,Number,2019,20471.92902,22468.91818,18650.20287
Prevalence,Greenwich,Both,All Ages,Depressive disorders,Number,2018,13343.68396,15065.0723,11821.27108
Prevalence,Kajiado,Both,All Ages,Depressive disorders,Number,2019,36884.31311,41541.08973,32514.81629
Prevalence,Namibia,Both,All Ages,Depressive disorders,Number,2019,75142.59568,87496.87156,64746.29798
Prevalence,Belize,Both,All Ages,Depressive disorders,Number,2019,12982.88948,15026.60457,11233.04195
Prevalence,Delaware,Both,All Ages,Depressive disorders,Number,2019,47785.10514,52620.58441,43423.65117
Prevalence,West Java,Both,All Ages,Depressive disorders,Number,2019,1249463.089,1406030.453,1098132.31
Prevalence,Seychelles,Both,All Ages,Depressive disorders,Number,2019,3048.34724,3603.026004,2602.680263
Prevalence,Wisconsin,Both,All Ages,Depressive disorders,Number,2019,282072.1388,311068.1188,257607.4328
Prevalence,Nakuru,Both,All Ages,Depressive disorders,Number,2019,71662.51957,80863.77582,63876.65797
Prevalence,Connecticut,Both,All Ages,Depressive disorders,Number,2019,145174.46,161143.4245,131134.857
Prevalence,Samburu,Both,All Ages,Depressive disorders,Number,2019,10086.30027,11289.99019,8984.58553
Prevalence,Mexico City,Both,All Ages,Depressive disorders,Number,2019,333976.2112,374233.1037,297337.559
Prevalence,Iran (Islamic Republic of),Both,All Ages,Depressive disorders,Number,2019,4434190.433,5104173.783,3831713.613
Prevalence,Islington,Both,All Ages,Depressive disorders,Number,2018,11234.6292,12885.56934,9868.47064
Prevalence,Argentina,Both,All Ages,Depressive disorders,Number,2019,1152192.632,1269524.439,1045954.337
Prevalence,Colorado,Both,All Ages,Depressive disorders,Number,2019,279403.0496,307660.4655,255249.3049
Prevalence,Rhode Island,Both,All Ages,Depressive disorders,Number,2019,56729.2127,62358.83743,51365.54733
Prevalence,Vihiga,Both,All Ages,Depressive disorders,Number,2019,27847.87414,31161.21673,24864.52191
Prevalence,Ishikawa,Both,All Ages,Depressive disorders,Number,2019,28008.52675,30665.51717,25602.36424
Prevalence,South Africa,Both,All Ages,Depressive disorders,Number,2019,2390738.387,2650335.12,2151428.133
Prevalence,East Kalimantan,Both,All Ages,Depressive disorders,Number,2019,84729.3075,95385.89888,74790.60947
Prevalence,West Sussex,Both,All Ages,Depressive disorders,Number,2018,40808.43615,45277.87843,36610.34593
Prevalence,North Sulawesi,Both,All Ages,Depressive disorders,Number,2019,60834.27569,68527.74631,53916.1659
Prevalence,Minas Gerais,Both,All Ages,Depressive disorders,Number,2019,925517.2769,1013677.979,842852.5062
Prevalence,Southend-on-Sea,Both,All Ages,Depressive disorders,Number,2018,8896.073718,9888.741467,7946.525272
Prevalence,Toyama,Both,All Ages,Depressive disorders,Number,2019,26986.91493,29464.28588,24673.49571
Prevalence,Newcastle upon Tyne,Both,All Ages,Depressive disorders,Number,2019,13685.37138,15433.21376,12164.77793
Prevalence,Fukui,Both,All Ages,Depressive disorders,Number,2019,19357.64996,21201.61303,17675.3922
Prevalence,Warrington,Both,All Ages,Depressive disorders,Number,2019,10136.9047,11319.9991,9012.55871
Prevalence,Nara,Both,All Ages,Depressive disorders,Number,2019,32980.56688,36080.33121,30089.66807
Prevalence,Maranh?o,Both,All Ages,Depressive disorders,Number,2019,294117.1825,325624.1119,265411.8912
Prevalence,South Carolina,Both,All Ages,Depressive disorders,Number,2019,255247.0509,281222.9981,231039.6471
Prevalence,Mandera,Both,All Ages,Depressive disorders,Number,2019,85825.37792,97510.19501,75645.96264
Prevalence,North Tyneside,Both,All Ages,Depressive disorders,Number,2019,10263.64433,11401.61845,9189.015073
Prevalence,Kisii,Both,All Ages,Depressive disorders,Number,2019,48507.52091,54205.39995,43061.21499
Prevalence,Sefton,Both,All Ages,Depressive disorders,Number,2019,13087.16744,14580.82351,11746.15672
Prevalence,Illinois,Both,All Ages,Depressive disorders,Number,2019,548499.5798,605212.5285,496916.3635
Prevalence,Slovakia,Both,All Ages,Depressive disorders,Number,2019,185321.1739,213314.8116,161756.2846
Prevalence,Makueni,Both,All Ages,Depressive disorders,Number,2019,49820.85103,55999.88305,44565.1863
Prevalence,North Kalimantan,Both,All Ages,Depressive disorders,Number,2019,15740.49837,17825.0461,13836.93786
Prevalence,West Sumatra,Both,All Ages,Depressive disorders,Number,2019,126384.6302,142323.3784,111628.9531
Prevalence,Niigata,Both,All Ages,Depressive disorders,Number,2019,58584.8194,64222.88101,53166.24943
Prevalence,Quintana Roo,Both,All Ages,Depressive disorders,Number,2019,68084.39139,76542.39033,60572.69878
Prevalence,UasinGishu,Both,All Ages,Depressive disorders,Number,2019,41303.76238,46682.70548,36675.74807
Prevalence,Togo,Both,All Ages,Depressive disorders,Number,2019,276011.5863,320861.6031,237098.8244
Prevalence,Piaui,Both,All Ages,Depressive disorders,Number,2019,130619.0998,145495.9757,117550.5192
Prevalence,Goi?s,Both,All Ages,Depressive disorders,Number,2019,300462.778,330952.2793,273169.0392
Prevalence,Cheshire West and Chester,Both,All Ages,Depressive disorders,Number,2019,16256.87477,18119.74284,14583.74435
Prevalence,Tameside,Both,All Ages,Depressive disorders,Number,2019,10884.6415,12086.08051,9684.807201
Prevalence,Baja California,Both,All Ages,Depressive disorders,Number,2019,138595.1692,154605.2114,123879.1233
Prevalence,Louisiana,Both,All Ages,Depressive disorders,Number,2019,206711.892,228160.2162,187625.2602
Prevalence,Gateshead,Both,All Ages,Depressive disorders,Number,2019,10174.27088,11336.80133,9106.596597
Prevalence,Kirinyaga,Both,All Ages,Depressive disorders,Number,2019,26907.87764,29915.93629,24043.04789
Prevalence,Brunei Darussalam,Both,All Ages,Depressive disorders,Number,2019,7480.241051,8770.795571,6399.412658
Prevalence,Burundi,Both,All Ages,Depressive disorders,Number,2019,393628.5262,457704.0922,338559.653
Prevalence,Maluku,Both,All Ages,Depressive disorders,Number,2019,38117.76369,42969.01542,33568.80993
Prevalence,Pennsylvania,Both,All Ages,Depressive disorders,Number,2019,588865.1629,649704.9968,534981.4848
Prevalence,World Bank Upper Middle Income,Both,All Ages,Depressive disorders,Number,2019,96899561.42,107378311.4,87312117.34
Prevalence,Africa,Both,All Ages,Depressive disorders,Number,2019,46149319.51,52850283.82,40423465.86
Prevalence,Maine,Both,All Ages,Depressive disorders,Number,2019,66529.10238,72964.49561,60521.49327
Prevalence,North East England,Both,All Ages,Depressive disorders,Number,2019,127865.6847,142030.8475,114440.1223
Prevalence,Montana,Both,All Ages,Depressive disorders,Number,2019,51560.04861,56922.58271,46947.06709
Prevalence,South Kalimantan,Both,All Ages,Depressive disorders,Number,2019,105667.5901,119292.8768,93147.22102
Prevalence,Quer?taro,Both,All Ages,Depressive disorders,Number,2019,81071.9008,90743.49546,71891.18644
Prevalence,Northumberland,Both,All Ages,Depressive disorders,Number,2019,15794.87009,17545.01734,14085.12468
Prevalence,North Sumatra,Both,All Ages,Depressive disorders,Number,2019,333956.2476,374709.9805,295209.0273
Prevalence,Embu,Both,All Ages,Depressive disorders,Number,2019,23888.25107,26534.09836,21388.01544
Prevalence,Hy?go,Both,All Ages,Depressive disorders,Number,2019,137830.2734,150995.679,125412.0416
Prevalence,Fukushima,Both,All Ages,Depressive disorders,Number,2019,46514.14416,51053.56231,42420.73625
Prevalence,Trafford,Both,All Ages,Depressive disorders,Number,2019,11466.31832,12786.64364,10247.98673
Prevalence,Mombasa,Both,All Ages,Depressive disorders,Number,2019,50012.55189,56738.59493,44487.7954
Prevalence,Tokushima,Both,All Ages,Depressive disorders,Number,2019,18256.66874,19981.16538,16616.16912
Prevalence,Kilifi,Both,All Ages,Depressive disorders,Number,2019,49070.76388,54779.41879,43771.29279
Prevalence,Bury,Both,All Ages,Depressive disorders,Number,2019,9040.345118,10136.13832,8062.634098
Prevalence,Hidalgo,Both,All Ages,Depressive disorders,Number,2019,108741.873,120122.3311,97854.04627
Prevalence,Low SDI,Both,All Ages,Depressive disorders,Number,2019,36497851.06,41617718.55,31999661.16
Prevalence,Guinea-Bissau,Both,All Ages,Depressive disorders,Number,2019,62528.07781,72623.97133,53456.58022
Prevalence,High-middle SDI,Both,All Ages,Depressive disorders,Number,2019,54327445,60008502.87,49106227.31
Prevalence,Aguascalientes,Both,All Ages,Depressive disorders,Number,2019,50581.55756,56405.02682,45213.24943
Prevalence,St Helens,Both,All Ages,Depressive disorders,Number,2019,8422.608594,9415.064025,7524.682977
Prevalence,Eastern Mediterranean Region,Both,All Ages,Depressive disorders,Number,2019,28334961.18,32434046.41,24710582.3
Prevalence,Nyandarua,Both,All Ages,Depressive disorders,Number,2019,29269.11558,32647.19132,26025.99669
Prevalence,Liverpool,Both,All Ages,Depressive disorders,Number,2019,24690.23441,27835.11494,21953.83826
Prevalence,High SDI,Both,All Ages,Depressive disorders,Number,2019,41015329.65,45355949,37136716.65
Prevalence,Western Pacific Region,Both,All Ages,Depressive disorders,Number,2019,64375090.96,71500087.54,58152615.07
Prevalence,Roraima,Both,All Ages,Depressive disorders,Number,2019,24503.35265,27215.80322,22224.59542
Prevalence,Migori,Both,All Ages,Depressive disorders,Number,2019,41213.12572,46692.50058,36658.97712
Prevalence,Kentucky,Both,All Ages,Depressive disorders,Number,2019,229150.8629,253354.6389,207799.8109
Prevalence,Low-middle SDI,Both,All Ages,Depressive disorders,Number,2019,64375587.6,71913442.22,57428752.34
Prevalence,Cumbria,Both,All Ages,Depressive disorders,Number,2019,24895.73422,27667.68704,22332.72556
Prevalence,World Bank High Income,Both,All Ages,Depressive disorders,Number,2019,49658752.95,54807438.47,45013418.45
Prevalence,County Durham,Both,All Ages,Depressive disorders,Number,2019,25640.51696,28465.46121,22915.16868
Prevalence,Fukuoka,Both,All Ages,Depressive disorders,Number,2019,126812.9591,138650.0492,115613.2547
Prevalence,New Jersey,Both,All Ages,Depressive disorders,Number,2019,368995.5423,406837.3444,332893.4127
Prevalence,Rochdale,Both,All Ages,Depressive disorders,Number,2019,10224.78526,11394.07472,9078.846509
Prevalence,Saga,Both,All Ages,Depressive disorders,Number,2019,19842.73962,21735.6911,18084.90994
Prevalence,TaitaTaveta,Both,All Ages,Depressive disorders,Number,2019,13340.27796,14876.43672,11898.43132
Prevalence,Wigan,Both,All Ages,Depressive disorders,Number,2019,15985.97991,17818.03865,14319.35722
Prevalence,Blackpool,Both,All Ages,Depressive disorders,Number,2019,6941.331182,7717.6435,6205.27739
Prevalence,Halton,Both,All Ages,Depressive disorders,Number,2019,6295.012767,7013.17288,5633.603383
Prevalence,Salford,Both,All Ages,Depressive disorders,Number,2019,11955.97358,13436.50872,10668.56932
Prevalence,Bradford,Both,All Ages,Depressive disorders,Number,2019,25988.09304,29189.18476,23144.30348
Prevalence,Worcestershire,Both,All Ages,Depressive disorders,Number,2019,28180.72321,31312.26432,25205.47243
Prevalence,Blackburn with Darwen,Both,All Ages,Depressive disorders,Number,2019,7181.852742,8027.450531,6389.163094
Prevalence,Gloucestershire,Both,All Ages,Depressive disorders,Number,2019,30178.04341,33615.61116,26998.36358
Prevalence,Bath and North East Somerset,Both,All Ages,Depressive disorders,Number,2019,8622.560096,9619.163199,7729.369093
Prevalence,Barnet,Both,All Ages,Depressive disorders,Number,2019,18232.72795,20425.87833,16256.51131
Prevalence,York,Both,All Ages,Depressive disorders,Number,2019,10095.63381,11274.95997,8996.430152
Prevalence,Cambridgeshire,Both,All Ages,Depressive disorders,Number,2019,32439.74788,36148.48827,28987.77341
Prevalence,East Sussex,Both,All Ages,Depressive disorders,Number,2019,26928.94723,29904.05013,24190.90995
Prevalence,Kensington and Chelsea,Both,All Ages,Depressive disorders,Number,2019,7750.673884,8797.089232,6840.401347
Prevalence,Sheffield,Both,All Ages,Depressive disorders,Number,2019,27627.29352,30955.65741,24635.57123
Prevalence,Southwark,Both,All Ages,Depressive disorders,Number,2019,15037.0688,17158.92798,13270.38066
Prevalence,Lincolnshire,Both,All Ages,Depressive disorders,Number,2019,37194.44891,41221.60259,33429.12187
Prevalence,Redbridge,Both,All Ages,Depressive disorders,Number,2019,14562.27806,16299.29504,12931.63853
Prevalence,Harrow,Both,All Ages,Depressive disorders,Number,2019,12683.76028,14129.74424,11341.83434
Prevalence,Enfield,Both,All Ages,Depressive disorders,Number,2019,15983.6275,17902.94846,14216.03581
Prevalence,Bexley,Both,All Ages,Depressive disorders,Number,2019,11664.61661,12973.37016,10415.04601
Prevalence,Nottingham,Both,All Ages,Depressive disorders,Number,2019,15522.54178,17470.51856,13802.16635
Prevalence,Derby,Both,All Ages,Depressive disorders,Number,2019,12307.16612,13737.56488,10916.32718
Prevalence,Knowsley,Both,All Ages,Depressive disorders,Number,2019,6878.697254,7665.651753,6133.960732
Prevalence,Hammersmith and Fulham,Both,All Ages,Depressive disorders,Number,2019,9416.041647,10694.98281,8341.665261
Prevalence,Kirklees,Both,All Ages,Depressive disorders,Number,2019,21251.99637,23655.43635,18922.25154
Prevalence,West Berkshire,Both,All Ages,Depressive disorders,Number,2019,7664.103344,8543.753645,6853.648062
Prevalence,Southampton,Both,All Ages,Depressive disorders,Number,2019,11595.83189,13090.09908,10294.04791
Prevalence,Dudley,Both,All Ages,Depressive disorders,Number,2019,15371.52454,17126.81008,13778.96575
Prevalence,Telford and Wrekin,Both,All Ages,Depressive disorders,Number,2019,8063.842023,8956.109642,7174.659652
Prevalence,Derbyshire,Both,All Ages,Depressive disorders,Number,2019,38914.06598,43275.43568,34829.11669
Prevalence,Suffolk,Both,All Ages,Depressive disorders,Number,2019,37484.12263,41860.90528,33527.36264
Prevalence,Wakefield,Both,All Ages,Depressive disorders,Number,2019,16223.16921,18072.76222,14482.00648
Prevalence,Bromley,Both,All Ages,Depressive disorders,Number,2019,15603.10114,17329.48302,13909.83893
Prevalence,Westminster,Both,All Ages,Depressive disorders,Number,2019,11339.75139,12841.82645,10001.71873
Prevalence,Coventry,Both,All Ages,Depressive disorders,Number,2019,15324.85239,17204.58665,13572.93514
Prevalence,Bracknell Forest,Both,All Ages,Depressive disorders,Number,2019,5487.067763,6128.722781,4876.984352
Prevalence,Lewisham,Both,All Ages,Depressive disorders,Number,2019,13984.63793,15722.94322,12353.65515
Prevalence,Surrey,Both,All Ages,Depressive disorders,Number,2019,56802.51985,63413.44419,50878.33471
Prevalence,Poole,Both,All Ages,Depressive disorders,Number,2019,7556.930809,8366.723862,6777.428836
Prevalence,Hounslow,Both,All Ages,Depressive disorders,Number,2019,13543.18109,15239.18992,12016.62974
Prevalence,Barking and Dagenham,Both,All Ages,Depressive disorders,Number,2019,9119.236508,10225.80845,8094.040741
Prevalence,Leeds,Both,All Ages,Depressive disorders,Number,2019,37050.56106,41540.53916,32941.46136
Prevalence,East Riding of Yorkshire,Both,All Ages,Depressive disorders,Number,2019,17099.47854,19031.92766,15305.56518
Prevalence,Windsor and Maidenhead,Both,All Ages,Depressive disorders,Number,2019,7347.444758,8156.526497,6563.472294
Prevalence,Swindon,Both,All Ages,Depressive disorders,Number,2019,11232.26174,12570.92056,10004.82002
Prevalence,Central Bedfordshire,Both,All Ages,Depressive disorders,Number,2019,13097.12547,14647.98673,11685.91356
Prevalence,North Yorkshire,Both,All Ages,Depressive disorders,Number,2019,30237.2901,33521.14745,27104.49911
Prevalence,Hertfordshire,Both,All Ages,Depressive disorders,Number,2019,56329.90952,62666.3457,50330.78055
Prevalence,Staffordshire,Both,All Ages,Depressive disorders,Number,2019,42724.55756,47529.63635,38314.30758
Prevalence,Isle of Wight,Both,All Ages,Depressive disorders,Number,2019,6970.844886,7757.379579,6238.627508
Prevalence,Somerset,Both,All Ages,Depressive disorders,Number,2019,26775.94494,29714.98455,23960.81512
Prevalence,Croydon,Both,All Ages,Depressive disorders,Number,2019,18172.67453,20254.79778,16126.65134
Prevalence,Hampshire,Both,All Ages,Depressive disorders,Number,2019,66451.36174,73962.477,59687.62304
Prevalence,Portsmouth,Both,All Ages,Depressive disorders,Number,2019,10266.81958,11510.51466,9126.109198
Prevalence,Thurrock,Both,All Ages,Depressive disorders,Number,2019,7891.429659,8854.040187,7042.982877
Prevalence,Sutton,Both,All Ages,Depressive disorders,Number,2019,9508.717,10570.71625,8484.854276
Prevalence,Doncaster,Both,All Ages,Depressive disorders,Number,2019,15148.07718,16849.05616,13546.60731
Prevalence,"Bristol, City of",Both,All Ages,Depressive disorders,Number,2019,21763.65896,24426.94231,19297.28841
Prevalence,Rutland,Both,All Ages,Depressive disorders,Number,2019,1902.407294,2117.13718,1712.572081
Prevalence,South Gloucestershire,Both,All Ages,Depressive disorders,Number,2019,13158.08552,14670.21774,11800.01443
Prevalence,Newham,Both,All Ages,Depressive disorders,Number,2019,16667.44407,18940.67446,14573.55854
Prevalence,Slough,Both,All Ages,Depressive disorders,Number,2019,6969.804816,7841.219808,6182.503467
Prevalence,Manchester,Both,All Ages,Depressive disorders,Number,2019,26778.05249,30405.36497,23534.08657
Prevalence,Oxfordshire,Both,All Ages,Depressive disorders,Number,2019,32973.5727,36689.8514,29450.87349
Prevalence,Milton Keynes,Both,All Ages,Depressive disorders,Number,2019,12800.03684,14268.81303,11415.14689
Prevalence,Essex,Both,All Ages,Depressive disorders,Number,2019,70094.60235,78053.87808,62550.98274
Prevalence,West Sussex,Both,All Ages,Depressive disorders,Number,2019,41046.15278,45437.92386,36836.64447
Prevalence,Hackney,Both,All Ages,Depressive disorders,Number,2019,13677.58433,15584.48445,12028.51922
Prevalence,Stoke-on-Trent,Both,All Ages,Depressive disorders,Number,2019,12160.16163,13558.18222,10868.43265
Prevalence,Nottinghamshire,Both,All Ages,Depressive disorders,Number,2019,39477.05577,43791.24852,35334.61055
Prevalence,Wolverhampton,Both,All Ages,Depressive disorders,Number,2019,12362.0568,13758.38633,11014.44914
Prevalence,Walsall,Both,All Ages,Depressive disorders,Number,2019,13356.50461,14854.38976,11910.49532
Prevalence,North Lincolnshire,Both,All Ages,Depressive disorders,Number,2019,8636.51013,9617.916281,7729.343937
Prevalence,Warwickshire,Both,All Ages,Depressive disorders,Number,2019,27818.40858,30924.52173,24843.56217
Prevalence,Merton,Both,All Ages,Depressive disorders,Number,2019,9848.823833,11121.66249,8726.751675
Prevalence,Brent,Both,All Ages,Depressive disorders,Number,2019,16118.62899,18201.18029,14276.01821
Prevalence,"Kingston upon Hull, City of",Both,All Ages,Depressive disorders,Number,2019,12460.61044,13937.04769,11068.36274
Prevalence,Cornwall,Both,All Ages,Depressive disorders,Number,2019,27434.82005,30613.03015,24625.8293
Prevalence,Waltham Forest,Both,All Ages,Depressive disorders,Number,2019,13732.25636,15572.48841,12125.7507
Prevalence,Barnsley,Both,All Ages,Depressive disorders,Number,2019,11812.24024,13178.82004,10543.10215
Prevalence,Peterborough,Both,All Ages,Depressive disorders,Number,2019,9747.003572,10893.40365,8707.906008
Prevalence,Kent,Both,All Ages,Depressive disorders,Number,2019,75120.80491,83189.55596,67447.65231
Prevalence,Birmingham,Both,All Ages,Depressive disorders,Number,2019,53216.97033,59580.10976,47381.55099
Prevalence,Hillingdon,Both,All Ages,Depressive disorders,Number,2019,14117.04919,15807.28846,12609.4833
Prevalence,Tower Hamlets,Both,All Ages,Depressive disorders,Number,2019,13942.3593,16071.54785,12221.61484
Prevalence,Calderdale,Both,All Ages,Depressive disorders,Number,2019,10308.0557,11502.66354,9221.283466
Prevalence,Haringey,Both,All Ages,Depressive disorders,Number,2019,13404.20594,15099.33996,11900.0268
Prevalence,Solihull,Both,All Ages,Depressive disorders,Number,2019,10234.62822,11403.54067,9121.831476
Prevalence,Wiltshire,Both,All Ages,Depressive disorders,Number,2019,24055.08194,26783.36405,21438.3815
Prevalence,Northamptonshire,Both,All Ages,Depressive disorders,Number,2019,35144.06341,39133.27393,31383.30061
Prevalence,Luton,Both,All Ages,Depressive disorders,Number,2019,9875.220723,11071.93252,8771.893046
Prevalence,Ealing,Both,All Ages,Depressive disorders,Number,2019,17047.73955,19225.77148,15192.59631
Prevalence,North Somerset,Both,All Ages,Depressive disorders,Number,2019,10305.70853,11456.72539,9200.762245
Prevalence,Havering,Both,All Ages,Depressive disorders,Number,2019,12156.02085,13482.09624,10840.86205
Prevalence,Torbay,Both,All Ages,Depressive disorders,Number,2019,6406.463649,7119.032416,5752.571087
Prevalence,Rotherham,Both,All Ages,Depressive disorders,Number,2019,12773.37127,14212.81549,11427.98532
Prevalence,Brighton and Hove,Both,All Ages,Depressive disorders,Number,2019,14219.90769,15993.90545,12637.71422
Prevalence,Leicester,Both,All Ages,Depressive disorders,Number,2019,17206.20735,19348.06969,15276.11159
Prevalence,Devon,Both,All Ages,Depressive disorders,Number,2019,37820.67186,41967.06547,34015.83884
Prevalence,Buckinghamshire,Both,All Ages,Depressive disorders,Number,2019,24988.10115,27902.1185,22379.10735
Prevalence,Sandwell,Both,All Ages,Depressive disorders,Number,2019,15529.23177,17309.21592,13836.34403
Prevalence,Medway,Both,All Ages,Depressive disorders,Number,2019,13120.02359,14572.53048,11711.16275
